DocType: User,Allow user to login only after this hour (0-24),Allow user to login only after this hour (0-24)
DocType: User,user_image_show,user_image_show
DocType: User,Allow user to login only before this hour (0-24),Allow user to login only before this hour (0-24)
DocType: User,Last Known Versions,Last Known Versions
DocType: User,Third Party Authentication,Third Party Authentication
DocType: User,Check / Uncheck roles assigned to the User. Click on the Role to find out what permissions that Role has.,Check / Uncheck roles assigned to the User. Click on the Role to find out what permissions that Role has.
DocType: User,Timezone,Timezone
DocType: User,Email Settings,Email Settings
DocType: User,Security Settings,Security Settings
DocType: User,Background Style,Background Style
DocType: UserRole,UserRole,UserRole
DocType: Version,Doclist JSON,Doclist JSON
DocType: Version,Docname,Docname
DocType: Version,Version,Version
DocType: Web Form,Website URL,Website URL
DocType: Web Form,Message to be displayed on successful completion,Message to be displayed on successful completion
DocType: Web Form,Advanced,Advanced
DocType: Web Form,Actions,Actions
DocType: Web Form,Success Message,Success Message
DocType: Web Form,Allow Multiple,Allow Multiple
DocType: Web Form,Allow Edit,Allow Edit
DocType: Web Form,Web Form Fields,Web Form Fields
DocType: Web Form,Allow Delete,Allow Delete
DocType: Web Form,Login Required,Login Required
DocType: Web Form,Success URL,Success URL
DocType: Web Form,Breadcrumbs,Breadcrumbs
DocType: Web Form,Go to this url after completing the form.,Go to this url after completing the form.
DocType: Web Form,Web Form,Web Form
DocType: Web Form,Web Page Link Text,Web Page Link Text
DocType: Web Form,"In JSON as <pre>[{""title"":""Jobs"", ""name"":""jobs""}]</pre>","In JSON as <pre>[{""title"":""Jobs"", ""name"":""jobs""}]</pre>"
DocType: Web Form,Text to be displayed for Link to Web Page if this form has a web page. Link route will be automatically generated based on `page_name` and `parent_website_route`,Text to be displayed for Link to Web Page if this form has a web page. Link route will be automatically generated based on `page_name` and `parent_website_route`
DocType: Web Form,Allow Comments,Allow Comments
DocType: Web Form Field,Fieldtype,Fieldtype
DocType: Web Form Field,Web Form Field,Web Form Field
DocType: Web Page,Parent Web Page,Parent Web Page
DocType: Web Page,Begin this page with a slideshow of images,Begin this page with a slideshow of images
DocType: Web Page,0 is highest,0 is highest
DocType: Web Page,Header,Header
DocType: Web Page,Main Section,Main Section
DocType: Web Page,Content in markdown format that appears on the main side of your page,Content in markdown format that appears on the main side of your page
DocType: Web Page,Custom CSS,Custom CSS
DocType: Web Page,Description for search engine optimization.,Description for search engine optimization.
DocType: Web Page,"Page to show on the website
","Page to show on the website
"
DocType: Web Page,Page content,Page content
DocType: Web Page,Text Align,Text Align
DocType: Web Page,Center,Center
DocType: Web Page,HTML for header section. Optional,HTML for header section. Optional
DocType: Web Page,Custom Javascript,Custom Javascript
DocType: Web Page,Page url name (auto-generated),Page url name (auto-generated)
DocType: Web Page,Show Title,Show Title
DocType: Web Page,Insert Style,Insert Style
DocType: Web Page,Enable Comments,Enable Comments
DocType: Web Page,Title / headline of your page,Title / headline of your page
DocType: Web Page,Add code as &lt,Add code as &lt
DocType: Web Page,Template Path,Template Path
DocType: Web Page,Insert Code,Insert Code
DocType: Web Page,Web Page,Web Page
DocType: Website Script,Script to attach to all web pages.,Script to attach to all web pages.
DocType: Website Script,Website Script,Website Script
DocType: Website Settings,Twitter Share via,Twitter Share via
DocType: Website Settings,Select an image of approx width 150px with a transparent background for best results.,Select an image of approx width 150px with a transparent background for best results.
DocType: Website Settings,Add a banner to the site. (small banners are usually good),Add a banner to the site. (small banners are usually good)
DocType: Website Settings,Set Banner from Image,Set Banner from Image
DocType: Website Settings,Website Theme Image Link,Website Theme Image Link
DocType: Website Settings,Sidebar Items,Sidebar Items
DocType: Website Settings,Footer Items,Footer Items
DocType: Website Settings,Tweet will be shared via your user account (if specified),Tweet will be shared via your user account (if specified)
DocType: Website Settings,Sidebar,Sidebar
DocType: Website Settings,Integrations,Integrations
DocType: Website Settings,"Link that is the website home page. Standard Links (index, login, products, blog, about, contact)","Link that is the website home page. Standard Links (index, login, products, blog, about, contact)"
DocType: Website Settings,Banner Image,Banner Image
DocType: Website Settings,Address and other legal information you may want to put in the footer.,Address and other legal information you may want to put in the footer.
DocType: Website Settings,"An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [<a href=""http://favicon-generator.org/"" target=""_blank"">favicon-generator.org</a>]","An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [<a href=""http://favicon-generator.org/"" target=""_blank"">favicon-generator.org</a>]"
DocType: Website Settings,Copyright,Copyright
DocType: Website Settings,Hide Footer Signup,Hide Footer Signup
DocType: Website Settings,FavIcon,FavIcon
DocType: Website Settings,Sidebar Links for Home Page only,Sidebar Links for Home Page only
DocType: Website Settings,Banner,Banner
DocType: Website Settings,Google Analytics ID,Google Analytics ID
DocType: Website Settings,Linked In Share,Linked In Share
DocType: Website Settings,Top Bar,Top Bar
DocType: Website Settings,Disable Signup,Disable Signup
DocType: Website Settings,Landing Page,Landing Page
DocType: Website Settings,Facebook Share,Facebook Share
DocType: Website Settings,Disable Customer Signup link in Login page,Disable Customer Signup link in Login page
DocType: Website Settings,"Menu items in the Top Bar. For setting the color of the Top Bar, go to selected Website Theme.","Menu items in the Top Bar. For setting the color of the Top Bar, go to selected Website Theme."
DocType: Website Settings,Sub-domain provided by erpnext.com,Sub-domain provided by erpnext.com
DocType: Website Settings,Banner HTML,Banner HTML
DocType: Website Settings,Twitter Share,Twitter Share
DocType: Website Settings,Add Google Analytics ID: eg. UA-89XXX57-1. Please search help on Google Analytics for more information.,Add Google Analytics ID: eg. UA-89XXX57-1. Please search help on Google Analytics for more information.
DocType: Website Settings,Google Plus One,Google Plus One
DocType: Website Settings,Misc,Misc
DocType: Website Settings,Website Theme,Website Theme
DocType: Website Settings,Subdomain,Subdomain
DocType: Website Settings,"If checked, the Home page will be the default Item Group for the website.","If checked, the Home page will be the default Item Group for the website."
DocType: Website Settings,Top Bar Items,Top Bar Items
DocType: Website Settings,Home Page,Home Page
DocType: Website Settings,Banner is above the Top Menu Bar.,Banner is above the Top Menu Bar.
DocType: Website Settings,Website Theme Image,Website Theme Image
DocType: Website Settings,Home Page is Products,Home Page is Products
DocType: Website Settings,"Show title in browser window as ""Prefix - title""","Show title in browser window as ""Prefix - title"""
DocType: Website Settings,Title Prefix,Title Prefix
DocType: Website Settings,Brand HTML,Brand HTML
DocType: Website Slideshow,Website Slideshow,Website Slideshow
DocType: Website Slideshow,Slideshow Items,Slideshow Items
DocType: Website Slideshow,Slideshow Name,Slideshow Name
DocType: Website Slideshow,"Note: For best results, images must be of the same size and width must be greater than height.","Note: For best results, images must be of the same size and width must be greater than height."
DocType: Website Slideshow,Slideshow like display for the website,Slideshow like display for the website
DocType: Website Slideshow,This goes above the slideshow.,This goes above the slideshow.
DocType: Website Slideshow Item,Website Slideshow Item,Website Slideshow Item
DocType: Website Theme,lowercase,lowercase
DocType: Website Theme,Hide Sidebar,Hide Sidebar
DocType: Website Theme,Google Font (Text),Google Font (Text)
DocType: Website Theme,Background Color,Background Color
DocType: Website Theme,"Add the name of a ""Google Web Font"" e.g. ""Open Sans""","Add the name of a ""Google Web Font"" e.g. ""Open Sans"""
DocType: Website Theme,Style using CSS,Style using CSS
DocType: Website Theme,Link to your Bootstrap theme,Link to your Bootstrap theme
DocType: Website Theme,Theme,Theme
DocType: Website Theme,Text Color,Text Color
DocType: Website Theme,Footer Color,Footer Color
DocType: Website Theme,Apply Style,Apply Style
DocType: Website Theme,Google Font (Heading),Google Font (Heading)
DocType: Website Theme,Link Color,Link Color
DocType: Website Theme,Top Bar Text Color,Top Bar Text Color
DocType: Website Theme,Top Bar Color,Top Bar Color
DocType: Website Theme,This must be checked if the below style settings are applicable,This must be checked if the below style settings are applicable
DocType: Website Theme,"If image is selected, color will be ignored.","If image is selected, color will be ignored."
DocType: Website Theme,Heading Style,Heading Style
DocType: Website Theme,Footer Text Color,Footer Text Color
DocType: Website Theme,Link to Bootstrap CSS,Link to Bootstrap CSS
DocType: Workflow,Document States,Document States
DocType: Workflow,Workflow State Field,Workflow State Field
DocType: Workflow,Transition Rules,Transition Rules
DocType: Workflow,Defines workflow states and rules for a document.,Defines workflow states and rules for a document.
DocType: Workflow,Rules defining transition of state in the workflow.,Rules defining transition of state in the workflow.
DocType: Workflow,"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)"
DocType: Workflow,Transitions,Transitions
DocType: Workflow,Workflow,Workflow
DocType: Workflow,Workflow Name,Workflow Name
DocType: Workflow,"Rules for how states are transitions, like next state and which role is allowed to change state etc.","Rules for how states are transitions, like next state and which role is allowed to change state etc."
DocType: Workflow,"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc."
DocType: Workflow,States,States
DocType: Workflow,"If checked, all other workflows become inactive.","If checked, all other workflows become inactive."
DocType: Workflow,DocType on which this Workflow is applicable.,DocType on which this Workflow is applicable.
DocType: Workflow,"All possible Workflow States and roles of the workflow. 
Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""","All possible Workflow States and roles of the workflow. 
Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled"""
DocType: Workflow Action,Workflow Action Name,Workflow Action Name
DocType: Workflow Action,Workflow Action Master,Workflow Action Master
DocType: Workflow Action,Workflow Action,Workflow Action
DocType: Workflow Document State,Doc Status,Doc Status
DocType: Workflow Document State,0 - Draft,0 - Draft
DocType: Workflow Document State,Update Field,Update Field
DocType: Workflow Document State,Represents the states allowed in one document and role assigned to change the state.,Represents the states allowed in one document and role assigned to change the state.
DocType: Workflow Document State,Only Allow Edit For,Only Allow Edit For
DocType: Workflow Document State,Workflow Document State,Workflow Document State
DocType: Workflow Document State,Update Value,Update Value
DocType: Workflow State,pause,pause
DocType: Workflow State,eye-open,eye-open
DocType: Workflow State,zoom-out,zoom-out
DocType: Workflow State,Danger,Danger
DocType: Workflow State,th-large,th-large
DocType: Workflow State,lock,lock
DocType: Workflow State,indent-right,indent-right
DocType: Workflow State,volume-up,volume-up
DocType: Workflow State,Tags,Tags
DocType: Workflow State,eject,eject
DocType: Workflow State,plus,plus
DocType: Workflow State,circle-arrow-up,circle-arrow-up
DocType: Workflow State,italic,italic
DocType: Workflow State,gift,gift
DocType: Workflow State,chevron-up,chevron-up
DocType: Workflow State,Comment,Comment
DocType: Workflow State,headphones,headphones
DocType: Workflow State,remove-circle,remove-circle
DocType: Workflow State,plus-sign,plus-sign
DocType: Workflow State,certificate,certificate
DocType: Workflow State,Print,Print
DocType: Workflow State,plane,plane
DocType: Workflow State,List,List
DocType: Workflow State,exclamation-sign,exclamation-sign
DocType: Workflow State,facetime-video,facetime-video
DocType: Workflow State,volume-down,volume-down
DocType: Workflow State,zoom-in,zoom-in
DocType: Workflow State,hdd,hdd
DocType: Workflow State,resize-vertical,resize-vertical
DocType: Workflow State,thumbs-down,thumbs-down
DocType: Workflow State,indent-left,indent-left
DocType: Workflow State,backward,backward
DocType: Workflow State,play,play
DocType: Workflow State,text-width,text-width
DocType: Workflow State,circle-arrow-right,circle-arrow-right
DocType: Workflow State,heart,heart
DocType: Workflow State,minus,minus
DocType: Workflow State,retweet,retweet
DocType: Workflow State,eye-close,eye-close
DocType: Workflow State,film,film
DocType: Workflow State,fast-forward,fast-forward
DocType: Workflow State,move,move
DocType: Workflow State,align-justify,align-justify
DocType: Workflow State,download-alt,download-alt
DocType: Workflow State,bullhorn,bullhorn
DocType: Workflow State,leaf,leaf
DocType: Workflow State,minus-sign,minus-sign
DocType: Workflow State,Success,Success
DocType: Workflow State,fire,fire
DocType: Workflow State,picture,picture
DocType: Workflow State,repeat,repeat
DocType: Workflow State,Check,Check
DocType: Workflow State,list-alt,list-alt
DocType: Workflow State,arrow-down,arrow-down
DocType: Workflow State,hand-down,hand-down
DocType: Workflow State,Inbox,Inbox
DocType: Workflow State,Tag,Tag
DocType: Workflow State,wrench,wrench
DocType: Workflow State,book,book
DocType: Workflow State,thumbs-up,thumbs-up
DocType: Workflow State,step-backward,step-backward
DocType: Workflow State,text-height,text-height
DocType: Workflow State,map-marker,map-marker
DocType: Workflow State,align-center,align-center
DocType: Workflow State,align-left,align-left
DocType: Workflow State,fast-backward,fast-backward
DocType: Workflow State,asterisk,asterisk
DocType: Workflow State,shopping-cart,shopping-cart
DocType: Workflow State,Inverse,Inverse
DocType: Workflow State,bookmark,bookmark
DocType: Workflow State,volume-off,volume-off
DocType: Workflow State,Upload,Upload
DocType: Workflow State,flag,flag
DocType: Workflow State,adjust,adjust
DocType: Workflow State,arrow-left,arrow-left
DocType: Workflow State,fullscreen,fullscreen
DocType: Workflow State,tint,tint
DocType: Workflow State,Style,Style
DocType: Workflow State,forward,forward
DocType: Workflow State,remove,remove
DocType: Workflow State,trash,trash
DocType: Workflow State,magnet,magnet
DocType: Workflow State,Icon will appear on the button,Icon will appear on the button
DocType: Workflow State,pencil,pencil
DocType: Workflow State,hand-up,hand-up
DocType: Workflow State,Workflow State,Workflow State
DocType: Workflow State,screenshot,screenshot
DocType: Workflow State,Warning,Warning
DocType: Workflow State,info-sign,info-sign
DocType: Workflow State,step-forward,step-forward
DocType: Workflow State,th,th
DocType: Workflow State,ok-sign,ok-sign
DocType: Workflow State,envelope,envelope
DocType: Workflow State,align-right,align-right
DocType: Workflow State,ban-circle,ban-circle
DocType: Workflow State,chevron-down,chevron-down
DocType: Workflow State,th-list,th-list
DocType: Workflow State,file,file
DocType: Workflow State,signal,signal
DocType: Workflow State,circle-arrow-left,circle-arrow-left
DocType: Workflow State,glass,glass
DocType: Workflow State,remove-sign,remove-sign
DocType: Workflow State,font,font
DocType: Workflow State,folder-close,folder-close
DocType: Workflow State,hand-right,hand-right
DocType: Workflow State,resize-full,resize-full
DocType: Workflow State,off,off
DocType: Workflow State,arrow-up,arrow-up
DocType: Workflow State,resize-small,resize-small
DocType: Workflow State,star-empty,star-empty
DocType: Workflow State,ok,ok
DocType: Workflow State,hand-left,hand-left
DocType: Workflow State,play-circle,play-circle
DocType: Workflow State,circle-arrow-down,circle-arrow-down
DocType: Workflow State,arrow-right,arrow-right
DocType: Workflow State,Workflow state represents the current state of a document.,Workflow state represents the current state of a document.
DocType: Workflow State,Home,Home
DocType: Workflow State,question-sign,question-sign
DocType: Workflow State,qrcode,qrcode
DocType: Workflow State,briefcase,briefcase
DocType: Workflow State,"Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange","Style represents the button color: Success - Green, Danger - Red, Inverse - Black, Primary - Dark Blue, Info - Light Blue, Warning - Orange"
DocType: Workflow State,resize-horizontal,resize-horizontal
DocType: Workflow State,bell,bell
DocType: Workflow State,share-alt,share-alt
DocType: Workflow State,globe,globe
DocType: Workflow State,bold,bold
DocType: Workflow State,Download,Download
DocType: Workflow State,Calendar,Calendar
DocType: Workflow State,road,road
DocType: Workflow State,folder-open,folder-open
DocType: Workflow State,chevron-left,chevron-left
DocType: Workflow State,warning-sign,warning-sign
DocType: Workflow State,cog,cog
DocType: Workflow State,star,star
DocType: Workflow State,ok-circle,ok-circle
DocType: Workflow State,chevron-right,chevron-right
DocType: Workflow State,camera,camera
DocType: Workflow Transition,Defines actions on states and the next step and allowed roles.,Defines actions on states and the next step and allowed roles.
DocType: Workflow Transition,Next State,Next State
DocType: Workflow Transition,Action,Action
DocType: Workflow Transition,Workflow Transition,Workflow Transition
DocType: Workflow Transition,Allowed,Allowed
sites/assets/js/desk.min.js +1000,updated to {0},updated to {0}
sites/assets/js/desk.min.js +1009,Message from {0},Message from {0}
sites/assets/js/desk.min.js +1016,Updated To New Version,Updated To New Version
sites/assets/js/desk.min.js +206,Confirm,Confirm
sites/assets/js/desk.min.js +246,Enter Value,Enter Value
sites/assets/js/desk.min.js +257,Enter your password,Enter your password
sites/assets/js/desk.min.js +257,Verify,Verify
sites/assets/js/desk.min.js +257,Verify Password,Verify Password
sites/assets/js/desk.min.js +264,Not Found,Not Found
sites/assets/js/desk.min.js +264,You have been logged out,You have been logged out
sites/assets/js/desk.min.js +265,Another transaction is blocking this one. Please try again in a few seconds.,Another transaction is blocking this one. Please try again in a few seconds.
sites/assets/js/desk.min.js +265,File size exceeded the maximum allowed size of {0} MB,File size exceeded the maximum allowed size of {0} MB
sites/assets/js/desk.min.js +266,Server Error: Please check your server logs or contact tech support.,Server Error: Please check your server logs or contact tech support.
sites/assets/js/desk.min.js +274,Session Expired. Logging you out,Session Expired. Logging you out
sites/assets/js/desk.min.js +289,Report this issue,Report this issue
sites/assets/js/desk.min.js +407,Menu,Menu
sites/assets/js/desk.min.js +446,This form does not have any input,This form does not have any input
sites/assets/js/desk.min.js +449,Show more details,Show more details
sites/assets/js/desk.min.js +484,Missing Values Required,Missing Values Required
sites/assets/js/desk.min.js +521,Invalid Email: {0},Invalid Email: {0}
sites/assets/js/desk.min.js +528,Date must be in format: {0},Date must be in format: {0}
sites/assets/js/desk.min.js +549,Please save the document before uploading.,Please save the document before uploading.
sites/assets/js/desk.min.js +550,Select from existing attachments,Select from existing attachments
sites/assets/js/desk.min.js +553,Please attach a file or set a URL,Please attach a file or set a URL
sites/assets/js/desk.min.js +561,Please attach a file first.,Please attach a file first.
sites/assets/js/desk.min.js +565,Open Link,Open Link
sites/assets/js/desk.min.js +576,Create a new {0},Create a new {0}
sites/assets/js/desk.min.js +579,Advanced Search,Advanced Search
sites/assets/js/desk.min.js +588,Please set {0} first,Please set {0} first
sites/assets/js/desk.min.js +593,Markdown,Markdown
sites/assets/js/desk.min.js +593,Edit as {0},Edit as {0}
sites/assets/js/desk.min.js +593,Rich Text,Rich Text
sites/assets/js/desk.min.js +598,Select {0},Select {0}
sites/assets/js/desk.min.js +598,You can use wildcard %,You can use wildcard %
sites/assets/js/desk.min.js +598,Dialog box to select a Link Value,Dialog box to select a Link Value
sites/assets/js/desk.min.js +605,No Results,No Results
sites/assets/js/desk.min.js +607,Make a new,Make a new
sites/assets/js/desk.min.js +608,Set Quantity,Set Quantity
sites/assets/js/desk.min.js +608,Added {0} ({1}),Added {0} ({1})
sites/assets/js/desk.min.js +608,{0} added,{0} added
sites/assets/js/desk.min.js +622,Parent,Parent
sites/assets/js/desk.min.js +622,Last Updated By,Last Updated By
sites/assets/js/desk.min.js +622,Unknown Column: {0},Unknown Column: {0}
sites/assets/js/desk.min.js +622,Starred By,Starred By
sites/assets/js/desk.min.js +622,Last Updated On,Last Updated On
sites/assets/js/desk.min.js +622,Created On,Created On
sites/assets/js/desk.min.js +622,Document Status,Document Status
sites/assets/js/desk.min.js +622,Assigned To,Assigned To
sites/assets/js/desk.min.js +624,Unable to load: {0},Unable to load: {0}
sites/assets/js/desk.min.js +641,Rename {0},Rename {0}
sites/assets/js/desk.min.js +641,Permanently delete {0}?,Permanently delete {0}?
sites/assets/js/desk.min.js +641,Merge with existing,Merge with existing
sites/assets/js/desk.min.js +641,New Name,New Name
sites/assets/js/desk.min.js +686,You have unsaved changes in this form. Please save before you continue.,You have unsaved changes in this form. Please save before you continue.
sites/assets/js/desk.min.js +689,Get,Get
sites/assets/js/desk.min.js +737,You,You
sites/assets/js/desk.min.js +771,or,or
sites/assets/js/desk.min.js +795,Export not allowed. You need {0} role to export.,Export not allowed. You need {0} role to export.
sites/assets/js/desk.min.js +846,Web Link,Web Link
sites/assets/js/desk.min.js +846,Browse,Browse
sites/assets/js/desk.min.js +859,Uploading...,Uploading...
sites/assets/js/desk.min.js +862,"Only image extensions (.gif, .jpg, .jpeg, .tiff, .png, .svg) allowed","Only image extensions (.gif, .jpg, .jpeg, .tiff, .png, .svg) allowed"
sites/assets/js/desk.min.js +874,Collapse,Collapse
sites/assets/js/desk.min.js +874,Expand,Expand
sites/assets/js/desk.min.js +883,Page not found,Page not found
sites/assets/js/desk.min.js +902,Sorry! I could not find what you were looking for.,Sorry! I could not find what you were looking for.
sites/assets/js/desk.min.js +903,Sorry! You are not permitted to view this page.,Sorry! You are not permitted to view this page.
sites/assets/js/desk.min.js +917,Help on Search,Help on Search
sites/assets/js/desk.min.js +918,Make a new record,Make a new record
sites/assets/js/desk.min.js +919,new type of document,new type of document
sites/assets/js/desk.min.js +920,List a document type,List a document type
sites/assets/js/desk.min.js +921,"document type..., e.g. customer","document type..., e.g. customer"
sites/assets/js/desk.min.js +922,Search in a document type,Search in a document type
sites/assets/js/desk.min.js +923,text in document type,text in document type
sites/assets/js/desk.min.js +924,Open a module or tool,Open a module or tool
sites/assets/js/desk.min.js +925,module name...,module name...
sites/assets/js/desk.min.js +926,Calculate,Calculate
sites/assets/js/desk.min.js +927,e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...,e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...
sites/assets/js/desk.min.js +931,{0} List,{0} List
sites/assets/js/desk.min.js +931,Report {0},Report {0}
sites/assets/js/desk.min.js +931,Open {0},Open {0}
sites/assets/js/desk.min.js +931,Find {0} in {1},Find {0} in {1}
sites/assets/js/desk.min.js +934,Frappe Framework,Frappe Framework
sites/assets/js/desk.min.js +936,Open Source Applications for the Web,Open Source Applications for the Web
sites/assets/js/desk.min.js +947,Documentation,Documentation
sites/assets/js/desk.min.js +947,Search or type a command,Search or type a command
sites/assets/js/desk.min.js +947,Unread Messages,Unread Messages
sites/assets/js/desk.min.js +947,About,About
sites/assets/js/desk.min.js +947,My Settings,My Settings
sites/assets/js/desk.min.js +947,Logout,Logout
sites/assets/js/desk.min.js +947,Report an Issue,Report an Issue
sites/assets/js/desk.min.js +947,View Website,View Website
sites/assets/js/desk.min.js +947,Reload,Reload
sites/assets/js/desk.min.js +947,Forums,Forums
sites/assets/js/desk.min.js +947,(Ctrl + G),(Ctrl + G)
sites/assets/js/desk.min.js +962,"Your download is being built, this may take a few moments...","Your download is being built, this may take a few moments..."
sites/assets/js/desk.min.js +965,Attach Document Print,Attach Document Print
sites/assets/js/desk.min.js +965,Add Reply,Add Reply
sites/assets/js/desk.min.js +965,Select Attachments,Select Attachments
sites/assets/js/desk.min.js +965,Select Print Format,Select Print Format
sites/assets/js/desk.min.js +965,Send As Email,Send As Email
sites/assets/js/desk.min.js +977,Add Attachments,Add Attachments
sites/assets/js/desk.min.js +986,You are not allowed to send emails related to this document,You are not allowed to send emails related to this document
sites/assets/js/desk.min.js +988,Email sent to {0},Email sent to {0}
sites/assets/js/desk.min.js +989,There were errors while sending email. Please try again.,There were errors while sending email. Please try again.
sites/assets/js/desk.min.js +992,Dear,Dear
sites/assets/js/desk.min.js +997,"On {0}, {1} wrote:","On {0}, {1} wrote:"
sites/assets/js/editor.min.js +103,Bold (Ctrl/Cmd+B),Bold (Ctrl/Cmd+B)
sites/assets/js/editor.min.js +105,Bullet list,Bullet list
sites/assets/js/editor.min.js +107,Number list,Number list
sites/assets/js/editor.min.js +111,Insert picture (or just drag & drop),Insert picture (or just drag & drop)
sites/assets/js/editor.min.js +113,Insert Link,Insert Link
sites/assets/js/editor.min.js +115,Remove Link,Remove Link
sites/assets/js/editor.min.js +119,Align Left (Ctrl/Cmd+L),Align Left (Ctrl/Cmd+L)
sites/assets/js/editor.min.js +121,Center (Ctrl/Cmd+E),Center (Ctrl/Cmd+E)
sites/assets/js/editor.min.js +123,Reduce indent (Shift+Tab),Reduce indent (Shift+Tab)
sites/assets/js/editor.min.js +125,Indent (Tab),Indent (Tab)
sites/assets/js/editor.min.js +128,Horizontal Line Break,Horizontal Line Break
sites/assets/js/editor.min.js +152,Open Link in a new Window,Open Link in a new Window
sites/assets/js/editor.min.js +155,Insert,Insert
sites/assets/js/editor.min.js +94,Paragraph,Paragraph
sites/assets/js/form.min.js +159,Links,Links
sites/assets/js/form.min.js +160,Duplicate,Duplicate
sites/assets/js/form.min.js +182,Updating,Updating
sites/assets/js/form.min.js +182,Submitting,Submitting
sites/assets/js/form.min.js +182,Amending,Amending
sites/assets/js/form.min.js +182,Saving,Saving
sites/assets/js/form.min.js +182,Cancelling,Cancelling
sites/assets/js/form.min.js +199,Insert Above,Insert Above
sites/assets/js/form.min.js +199,Ctrl + Down,Ctrl + Down
sites/assets/js/form.min.js +199,Ctrl + Up,Ctrl + Up
sites/assets/js/form.min.js +199,Done,Done
sites/assets/js/form.min.js +213,Edit via Upload,Edit via Upload
sites/assets/js/form.min.js +213,Bulk Edit {0},Bulk Edit {0}
sites/assets/js/form.min.js +260,Full Page,Full Page
sites/assets/js/form.min.js +265,New Custom Print Format,New Custom Print Format
sites/assets/js/form.min.js +274,{0} edited this {1},{0} edited this {1}
sites/assets/js/form.min.js +274,{0} created this {1},{0} created this {1}
sites/assets/js/form.min.js +278,Shared with everyone,Shared with everyone
sites/assets/js/form.min.js +280,Shared with {0},Shared with {0}
sites/assets/js/form.min.js +283,Share {0} with,Share {0} with
sites/assets/js/form.min.js +290,Can Write,Can Write
sites/assets/js/form.min.js +290,Can Read,Can Read
sites/assets/js/form.min.js +290,Can Share,Can Share
sites/assets/js/form.min.js +290,Share this document with,Share this document with
sites/assets/js/form.min.js +291,Attach File,Attach File
sites/assets/js/form.min.js +291,Assign,Assign
sites/assets/js/form.min.js +291,Shared With,Shared With
sites/assets/js/form.min.js +293,Add a comment,Add a comment
sites/assets/js/form.min.js +294,Reply,Reply
sites/assets/js/form.min.js +310,Compose,Compose
sites/assets/js/list.min.js +100,Gantt,Gantt
sites/assets/js/list.min.js +104,Starred By Me,Starred By Me
sites/assets/js/list.min.js +107,{0} is not set,{0} is not set
sites/assets/js/list.min.js +160,Unable to update event,Unable to update event
sites/assets/js/list.min.js +21,Not Saved,Not Saved
sites/assets/js/list.min.js +67,Not In,Not In
sites/assets/js/list.min.js +69,Add a tag,Add a tag
sites/assets/js/list.min.js +95,Delete permanently?,Delete permanently?
sites/assets/js/report.min.js +17,Cannot edit standard fields,Cannot edit standard fields
sites/assets/js/report.min.js +2,Tip: Double click cell to edit,Tip: Double click cell to edit
,Document Share Report,Document Share Report
,Data Import Tool,Data Import Tool
,Messages,Messages
,Applications,Applications
,Activity,Activity
,Modules Setup,Modules Setup
,Permitted Documents For User,Permitted Documents For User
,Role Permissions Manager,Role Permissions Manager
,User Permissions Manager,User Permissions Manager
,Desktop,Desktop
